,Kuntanro,Puolueen/ryhmän nimilyhenne suomeksi,Sukupuoli,Ikä vaalipäivänä,Ehdokkaan kieli,Europarlamentaarikko,Kansanedustaja,Kunnanvaltuutettu,Ennakkoäänet lkm,Vaalipäivän äänet lkm,Äänet yhteensä lkm,Osuus äänistä yht. (%),Valintatieto,Arvo/ammatti/tehtava,Vaalikampanjan kulut yhteensa,Sanoma- ilmaisjakelu- ja aikakauslehdet,Radio,Televisio,Tietoverkot,Muut viestintavalineet,Ulkomainonta,Vaalilehtien esitteiden ja muun painetun materiaalin hankinta,Mainonnan suunnittelu,Vaalitilaisuudet,Vastikeellisen tuen hankintakulut,Muut kulut,Vaalikampanjan rahoitus yhteensa
130,91,VIHR  ,1,48,FI, , ,1,310,263,573,2,2,"muusikko, kaupunginvaltuutettu",900,400,0,0,250,0,0,150,100,0,0,0,900
131,91,VIHR  ,2,35,FI, , ,1,2271,1586,3857,12,1,"Vihreiden varapuheenjohtaja, viestinnÃ¤n asiantuntija","9102,66",800,0,0,"2066,62",0,2340,"894,04",2190,92,0,720,"9102,66"
132,91,VIHR  ,1,36,FI, ,1,1,1028,717,1745,5,1,"kansanedustaja, diplomi-insinÃ¶Ã¶ri","17465,6","3003,16",1860,0,"6962,84",0,"3242,4","191,2",2046,0,0,160,"17465,6"
133,91,VIHR  ,2,40,FI, ,1,1,1174,963,2137,6,1,"kansanedustaja, kauppatieteiden vÃ¤itÃ¶skirjatutkija","28893,45","1142,5",0,0,"10288,92",0,"8836,4","2426,23","5790,80",0,0,"408,6","28893,45"
134,91,VIHR  ,1,37,FI, , , ,581,556,1137,3,1,"sosiologian BA, ammattikoripalloilija","7270,44",95,0,0,"957,64",0,5370,"477,40",239,"51,4",0,80,"7270,44"
135,91,VIHR  ,2,63,FI, , ,1,441,200,641,2,2,"neurologian erikoislÃ¤Ã¤kÃ¤ri, kaupunginvaltuutettu","13879,17","1119,80",0,0,"6968,97",0,4520,"570,40",550,0,0,150,"13879,17"
136,91,VIHR  ,2,38,FI, ,1,1,1659,1174,2833,8,1,"kansanedustaja, filosofian maisteri","22816,47",800,0,0,"8169,82","4031,05",8050,"773,60",992,0,0,0,"22816,47"
137,91,VIHR  ,2,18,98, , , ,333,169,502,2,2,"toimittaja, opiskelija","1609,09",0,0,0,"180,12","76,90",50,"782,07",150,0,0,370,"1798,20"
138,91,VIHR  ,1,41,FI, , ,1,627,375,1002,3,1,"digitalisaatiojohtaja, kaupunginvaltuuston puheenjohtaja",4741,230,0,0,1485,0,1490,0,0,0,0,1536,4741
139,91,VIHR  ,1,32,FI, , , ,291,204,495,1,2,"liikenneopettaja, tasa-arvoasiantuntija",0,0,0,0,0,0,0,0,0,0,0,0,0
140,91,VIHR  ,2,58,FI, , , ,726,267,993,3,1,"kirjailija, toimittaja","3774,00","380,00","0,00","0,00","255,00","0,0","2900,00","0,00","89,00","0,0","0,0","150,0","3774,00"
141,91,VIHR  ,2,28,FI, , , ,547,315,862,3,2,"filosofian maisteri, jÃ¤rjestÃ¶koordinaattori","2667,96","171,60",0,0,"815,28",0,"698,20","292,38","334,70","110,00",0,"245,80","2667,96"
142,91,VIHR  ,2,40,FI, , , ,264,182,446,1,2,"toiminnanjohtaja, yhteiskuntatieteiden maisteri","4782,46",403,0,0,325,0,3130,"552,50",0,0,0,"371,96","4838,04"
143,91,VIHR  ,2,41,FI, , , ,514,373,887,3,1,"erityisopettaja, varavaltuutettu","2579,71",825,0,0,"915,71",0,0,450,0,0,0,389,"2579,71"
144,91,VIHR  ,2,36,FI, ,1,1,1859,1339,3198,10,1,"Vihreiden puheenjohtaja, sisÃ¤ministeri","13319,08",800,0,0,"2660,88",0,"3710,00","328,6","2169,6",0,0,"3650,00","13319,08"
145,91,VIHR  ,1,43,FI, , , ,285,226,511,2,2,"kaupunginvaltuutettu, musiikin maisteri","15940,54","1174,56",0,0,"9652,78",0,"1082,80","260,4",2620,0,0,"1150,00","15940,54"
146,91,VIHR  ,2,27,FI, , , ,881,398,1279,4,1,"luonnontieteiden kandidaatti, kandidat i naturvetenskaper","10026,47","634,33",0,0,"2874,46",0,"4096,3","1302,38",992,0,0,127,"10026,47"
147,91,VIHR  ,2,33,FI, , , ,306,215,521,2,2,"poliittinen asiantuntija, luokanopettaja (KM)","8178,55",893,0,0,2086,0,2660,"1888,5",232,"69,05",0,350,"8178,55"
148,91,VIHR  ,1,55,FI, , , ,548,423,971,3,1,"kaupunginvaltuutettu, kustantaja","12537,74","1287,78",0,0,"2781,02",380,"6145,94","907,2","885,8",0,0,150,"12537,74"
149,91,VIHR  ,2,28,FI, , , ,312,161,473,1,2,"arkkitehti, tohtorikoulutettava","4337,96","326,15",0,0,"1170,86",0,"1818,05","708,9",0,0,0,314,"4337,96"
150,91,VIHR  ,1,67,FI, , , ,839,525,1364,4,1,"filosofian tohtori, yrittÃ¤jÃ¤","5287,00",3507,0,0,0,0,1780,0,0,0,0,0,"5287,00"
151,91,VIHR  ,1,50,FI, , , ,344,193,537,2,2,"dosentti, akatemiatutkija","1377,99",238,"413,48",0,"104,16",0,0,"382,35",90,0,0,150,"1670,50"
152,91,VIHR  ,2,47,FI, , ,1,4471,2666,7137,21,1,apulaispormestari,"70507,27",0,5000,"2715,56","19790,58",0,24953,"1305,57","3484,45","715,50",0,"12542,61","70507,27"
153,91,VIHR  ,1,69,FI, , ,1,1186,869,2055,6,1,valtiotieteiden lisensiaatti,"6316,66","1176,66",0,0,0,0,4990,0,0,0,0,150,"6316,66"
154,91,VIHR  ,1,46,FI, , ,1,265,218,483,1,2,"kaupunginvaltuutettu, toimitusjohtaja",7498,460,0,0,"5563,60",0,0,0,"1128,40",0,107,239,7498
155,91,VIHR  ,2,50,FI, , ,1,385,344,729,2,2,"kaupunginvaltuutettu, opinto-ohjaaja","4042,08","178,56",0,0,"843,52",0,2570,250,0,0,0,200,"4042,08"
156,91,VIHR  ,1,26,EN, , , ,305,200,505,2,2,"sosiologian maisteri, projektitutkija","2113,67",0,0,0,"411,91",0,"126,30","742,45",0,0,0,"833,01","2113,67"
157,91,VIHR  ,1,37,FI, , , ,410,432,842,3,2,radiotoimittaja,"1550,00",0,0,0,"300,00",0,"900,00","350,00",0,0,0,0,"1550,00"
158,91,VIHR  ,2,46,FI, , , ,296,213,509,2,2,diplomi-insinÃ¶Ã¶ri,"2843,71","494,40",0,0,"1160,54",0,"869,00","169,77",0,0,0,150,"2843,71"
159,91,VIHR  ,2,30,FI, , ,1,1337,890,2227,7,1,"lÃ¤Ã¤kÃ¤ri, valtuustoryhmÃ¤n puheenjohtaja",16062,460,0,0,12156,0,1840,490,1116,0,0,0,16062
160,91,VIHR  ,2,48,FI, , ,1,567,312,879,3,2,"sosiaali- ja terveystoimen apulaispormestari, valtiotieteiden maisteri",11483,4900,0,0,400,0,3600,815,1418,35,0,315,11483
161,91,VIHR  ,1,34,98, , ,1,630,436,1066,3,1,"talouspoliittinen asiantuntija, kaupunginvaltuutettu",13760,1487,0,0,4465,0,3780,1040,1827,0,0,1161,13760
162,91,LIIK  ,2,39,SV, , , ,207,318,525,2,2,"YrittÃ¤jÃ¤, MarkkinointiviestinnÃ¤n asiantuntija","1914,94",0,0,0,"89,94",0,0,465,0,0,0,1360,2001
163,91,LIIK  ,1,67,SV, ,1, ,2239,2138,4377,13,1,"kansanedustaja, ekonomi",30000,30000,0,0,0,0,0,0,0,0,0,0,30000
164,91,LIIK  ,1,31,SV, , ,1,634,943,1577,5,1,yrittÃ¤jÃ¤,5347,0,0,0,5000,0,0,347,0,0,0,0,5347
165,91,LIIK  ,1,56,FI, , , ,325,323,648,2,1,toimitusjohtaja,0,0,0,0,0,0,0,0,0,0,0,0,0
166,91,LIIK  ,2,28,FI, , , ,145,193,338,1,2,"eduskuntaryhmÃ¤n pÃ¤Ã¤sihteeri, HM",0,0,0,0,0,0,0,0,0,0,0,0,0
167,91,LIIK  ,2,44,FI, , , ,185,218,403,1,2,"viestintÃ¤vastaava, KM",0,0,0,0,0,0,0,0,0,0,0,0,0
168,91,KD    ,1,56,FI, , ,1,700,327,1027,3,1,"pastori, raamattukouluttaja","2141,30","596,40",890,0,0,0,630,0,0,0,0,"24,90","2141,30"
169,91,KD    ,1,73,FI, , , ,338,156,494,1,2,lÃ¤Ã¤kÃ¤ri,0,0,0,0,0,0,0,0,0,0,0,0,0
170,91,KD    ,1,68,FI, , , ,313,112,425,1,2,"pastori, elÃ¤kelÃ¤inen","1268,56","507,56",0,0,32,0,630,99,0,0,0,0,"1268,56"
171,18,SDP   ,1,50,FI, , , ,14,2,16,8,2,yhteiskaava-arkkitehti,0,0,0,0,0,0,0,0,0,0,0,0,0
172,18,SDP   ,2,50,FI, , ,1,35,26,61,32,1,"operaattori, opiskelija",0,0,0,0,0,0,0,0,0,0,0,0,0
173,18,SDP   ,1,47,FI, , , ,9,14,23,12,2,projektipÃ¤Ã¤llikkÃ¶,0,0,0,0,0,0,0,0,0,0,0,0,0
174,18,SDP   ,2,41,FI, , , ,17,8,25,13,2,varhaiskasvatuksen opettaja,0,0,0,0,0,0,0,0,0,0,0,0,0
175,18,SDP   ,1,26,FI, , ,1,20,12,32,17,1,"kuljettaja, opiskelija",0,0,0,0,0,0,0,0,0,0,0,0,0
176,18,SDP   ,2,33,FI, , ,1,15,11,26,13,1,"terveydenhoitaja, sairaanhoitaja",0,0,0,0,0,0,0,0,0,0,0,0,0
177,18,SDP   ,2,50,FI, , ,1,10,3,13,7,2,"prosessinvalvoja, varapÃ¤Ã¤luottamusmies",0,0,0,0,0,0,0,0,0,0,0,0,0
178,18,SDP   ,2,32,FI, , ,1,36,25,61,32,1,"toiminnanjohtaja, yhteisÃ¶pedagogi",0,0,0,0,0,0,0,0,0,0,0,0,0
179,18,SDP   ,1,58,FI, , ,1,43,33,76,39,1,"liikunnan lehtori, pÃ¤Ã¤luottamusmies",0,0,0,0,0,0,0,0,0,0,0,0,0
180,18,SDP   ,1,45,FI, , , ,11,6,17,9,2,operaattori,0,0,0,0,0,0,0,0,0,0,0,0,0
181,18,PS    ,1,82,FI, , , ,13,8,21,11,2,"elÃ¤kelÃ¤inen, yrittÃ¤jÃ¤",0,0,0,0,0,0,0,0,0,0,0,0,0
182,18,PS    ,1,53,FI, , , ,15,9,24,12,1,"huoltoasentaja, sÃ¤hkÃ¶teknikko",0,0,0,0,0,0,0,0,0,0,0,0,0
183,18,PS    ,1,49,FI, , , ,11,8,19,10,2,vanginvartija,0,0,0,0,0,0,0,0,0,0,0,0,0
184,18,PS    ,1,50,FI, , , ,95,76,171,88,1,viljelijÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
185,18,PS    ,1,50,FI, , , ,18,9,27,14,1,elÃ¤kelÃ¤inen,0,0,0,0,0,0,0,0,0,0,0,0,0
186,18,PS    ,1,72,FI, , , ,1,3,4,2,2,elÃ¤kelÃ¤inen,0,0,0,0,0,0,0,0,0,0,0,0,0
187,18,PS    ,1,49,FI, , , ,15,23,38,20,1,kiinteistÃ¶nhoitaja,0,0,0,0,0,0,0,0,0,0,0,0,0
188,18,PS    ,1,53,FI, , , ,3,13,16,8,2,imuautonkuljettaja,0,0,0,0,0,0,0,0,0,0,0,0,0
189,18,PS    ,1,61,FI, , , ,12,5,17,9,2,opettaja,0,0,0,0,0,0,0,0,0,0,0,0,0
190,18,PS    ,2,38,FI, , , ,13,17,30,15,1,kauneusalan ammattilainen,0,0,0,0,0,0,0,0,0,0,0,0,0
191,18,RKP   ,2,46,SV, , , ,35,30,65,34,1,"toimittaja, viestintÃ¤koordinaattori",0,0,0,0,0,0,0,0,0,0,0,0,0
192,18,KESK  ,2,46,FI, , , ,24,22,46,24,1,erityisopettaja,0,0,0,0,0,0,0,0,0,0,0,0,0
193,18,KESK  ,2,39,FI, , ,1,7,5,12,6,2,hankesuunnittelija,0,0,0,0,0,0,0,0,0,0,0,0,0
194,18,KESK  ,2,40,FI, , , ,9,14,23,12,2,"palveluneuvoja, yrittÃ¤jÃ¤",0,0,0,0,0,0,0,0,0,0,0,0,0
195,18,KESK  ,2,52,FI, , , ,22,8,30,15,1,farmaseutti,0,0,0,0,0,0,0,0,0,0,0,0,0
196,18,KESK  ,2,48,FI, , ,1,79,54,133,69,1,yrittÃ¤jÃ¤,"3230,64","1547,83",0,0,"289,21",0,"372,00","452,60","300,00",0,0,"269,00","3230,64"
197,18,KESK  ,2,38,FI, , , ,5,3,8,4,2,"asentaja, maalari",0,0,0,0,0,0,0,0,0,0,0,0,0
198,18,KESK  ,1,52,FI, , , ,12,16,28,14,1,"taksinkuljettaja, nuohooja",0,0,0,0,0,0,0,0,0,0,0,0,0
199,18,KESK  ,1,44,FI, , ,1,26,20,46,24,1,myyntipÃ¤Ã¤llikkÃ¶,0,0,0,0,0,0,0,0,0,0,0,0,0
200,18,KESK  ,1,24,FI, , ,1,24,30,54,28,1,yrittÃ¤jÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
201,18,VIHR  ,2,43,FI, , , ,14,15,29,15,2,liiketalouden tradenomi amk,0,0,0,0,0,0,0,0,0,0,0,0,0
202,18,VIHR  ,2,45,FI, , ,1,22,17,39,20,2,"nuorisotyÃ¶n koordinaattori, yhteisÃ¶pedagogi amk",0,0,0,0,0,0,0,0,0,0,0,0,0
203,18,VIHR  ,2,49,FI, , ,1,28,14,42,22,1,luokanopettaja,0,0,0,0,0,0,0,0,0,0,0,0,0
204,18,KOK   ,1,66,FI, , ,1,17,14,31,16,1,"elinvoimapÃ¤Ã¤llikkÃ¶, elÃ¤kelÃ¤inen",0,0,0,0,0,0,0,0,0,0,0,0,0
205,18,KOK   ,1,48,FI, , , ,47,24,71,37,1,"opetusneuvos, valtiotieteiden maisteri","419,84",0,0,0,0,0,0,"419,84",0,0,0,0,"419,84"
206,18,KOK   ,2,53,FI, , ,1,6,3,9,5,2,"terveydenhoitaja, luokanopettajaopiskelija",0,0,0,0,0,0,0,0,0,0,0,0,0
207,18,KOK   ,1,49,FI, , , ,6,12,18,9,2,yksikÃ¶npÃ¤Ã¤llikkÃ¶,0,0,0,0,0,0,0,0,0,0,0,0,0
208,18,KOK   ,1,39,FI, , , ,7,10,17,9,2,yrittÃ¤jÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
209,18,KOK   ,1,19,FI, , , ,6,9,15,8,2,opiskelija,0,0,0,0,0,0,0,0,0,0,0,0,0
210,18,KOK   ,2,59,FI, , , ,6,8,14,7,2,yrittÃ¤jÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
211,18,KOK   ,1,40,FI, , ,1,19,30,49,25,1,raidemies,300,0,0,0,0,0,300,0,0,0,0,0,300
212,18,KOK   ,2,48,FI, , , ,4,14,18,9,1,"erikoissairaanhoitaja, kotihoidon esimies",0,0,0,0,0,0,0,0,0,0,0,0,0
213,18,KOK   ,1,41,FI, , , ,12,16,28,14,1,vuokraamoesimies,0,0,0,0,0,0,0,0,0,0,0,0,0
214,18,KOK   ,1,65,FI, , ,1,18,9,27,14,1,yrittÃ¤jÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
215,18,KOK   ,2,62,FI, , , ,8,6,14,7,2,"yrittÃ¤jÃ¤, elÃ¤kelÃ¤inen",0,0,0,0,0,0,0,0,0,0,0,0,0
216,18,KOK   ,1,56,FI, , ,1,59,32,91,47,1,yrittÃ¤jÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
217,18,KOK   ,1,32,FI, , , ,5,8,13,7,2,insinÃ¶Ã¶ri,0,0,0,0,0,0,0,0,0,0,0,0,0
218,18,KOK   ,1,59,FI, , ,1,34,23,57,29,1,seurakuntamestari,0,0,0,0,0,0,0,0,0,0,0,0,0
219,18,KOK   ,1,38,FI, , , ,15,18,33,17,1,varastopÃ¤Ã¤llikkÃ¶,0,0,0,0,0,0,0,0,0,0,0,0,0
220,18,KD    ,2,56,FI, , , ,4,11,15,8,2,tradenomi,0,0,0,0,0,0,0,0,0,0,0,0,0
221,18,KD    ,2,66,FI, , , ,9,7,16,8,2,"sairaanhoitaja, terveydenhoitaja",0,0,0,0,0,0,0,0,0,0,0,0,0
222,49,PS    ,1,54,FI, , , ,334,247,581,4,1,"kauppatieteiden maisteri, veroasiantuntija",0,0,0,0,0,0,0,0,0,0,0,0,0
223,49,PS    ,1,38,FI, , ,1,1144,757,1901,15,1,"filosofian maisteri, puoluesihteeri","2499,82","2003,34",0,0,"380,00",0,0,"116,48",0,0,0,0,"2499,82"
224,49,PS    ,2,53,FI, ,1,1,1076,576,1652,13,1,"kansanedustaja, geronomi AMK","2837,38","1527,78",0,0,0,0,0,"1309,60",0,0,0,0,"2837,38"
225,49,PS    ,1,55,FI, , , ,208,154,362,3,1,diplomi-insinÃ¶Ã¶ri,0,0,0,0,0,0,0,0,0,0,0,0,0
226,49,PS    ,2,47,FI, , , ,688,496,1184,9,1,"FM, varavaltuutettu","1475,32","686,70",0,0,"217,62",0,"75,00","496,00",0,0,0,0,"1475,32"
227,49,PS    ,1,57,FI, , , ,111,100,211,2,2,"diplomi-insinÃ¶Ã¶ri, yrittÃ¤jÃ¤",1900,0,0,0,1043,0,0,857,0,0,0,0,1900
228,49,PS    ,1,36,FI, , , ,144,119,263,2,1,"Fintech-toimittaja, tietokirjailija",1000,0,0,0,0,0,0,500,500,0,0,0,1000
229,49,PS    ,1,46,FI, , , ,124,132,256,2,2,"toimitusjohtaja, kauppatieteiden maisteri",0,0,0,0,0,0,0,0,0,0,0,0,0
230,49,PS    ,1,44,98, , ,1,250,226,476,4,1,"IT-tradenomi, asiantuntija","1907,16","1744,16",0,0,163,0,0,0,0,0,0,0,"1907,16"
231,49,PS    ,1,32,FI, , , ,121,93,214,2,2,"varatuomari, ekonomi",0,0,0,0,0,0,0,0,0,0,0,0,0
232,49,PS    ,2,57,FI, , , ,121,85,206,2,2,"filosofian maisteri, tutkimusavustaja","1039,69",0,0,0,0,"235,69",434,320,0,0,0,50,"1039,69"
233,49,PS    ,2,53,FI, , , ,128,118,246,2,2,sosiaali- ja terveysalan opiskelija,"1039,05",0,0,0,0,"456,14",0,290,0,0,0,"292,91","1039,05"
234,49,PS    ,2,47,FI, , , ,98,126,224,2,2,"kasvatustieteen maisteri, varhaiskasvatuksen opettaja","1543,99","1018,27",0,0,"117,67",0,"287,18","120,87",0,0,0,0,"1543,99"
235,49,PS    ,2,55,FI, , , ,159,117,276,2,1,sairaanhoitaja AMK,36,0,0,0,10,0,0,26,0,0,0,0,36
236,49,PS    ,1,42,FI, , , ,107,105,212,2,2,yrittÃ¤jÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
237,49,PS    ,1,49,FI, , , ,138,112,250,2,2,yhteyspÃ¤Ã¤llikkÃ¶,877,0,0,0,150,0,0,727,0,0,0,0,877
238,49,VIHR  ,2,51,FI, , ,1,178,121,299,2,2,"valtiotieteiden maisteri, kaupunginvaltuutettu",5000,0,0,0,0,1000,0,2000,2000,0,0,0,5000
239,49,VIHR  ,2,22,FI, , , ,317,156,473,4,1,"tekniikan kandidaatti, opiskelija","2354,42",0,0,0,"392,42",0,300,0,1612,0,0,50,"2354,42"
240,49,VIHR  ,1,54,FI, , , ,148,155,303,2,2,"opetusalan asiantuntija, vÃ¤itÃ¶skirjatutkija","1732,61",0,0,0,"1525,81",0,120,"86,8",0,0,0,0,"1732,61"
241,49,VIHR  ,2,50,FI, ,1,1,910,534,1444,11,1,"kansanedustaja, kaupunginvaltuutettu","13389,97","2617,18",0,0,"3013,96",0,"4027,00","2019,36","1532,47",0,0,"180,00","13389,97"
242,49,VIHR  ,2,29,FI, , , ,367,275,642,5,1,"ympÃ¤ristÃ¶asiantuntija, viestintÃ¤suunnittelija",2349,0,0,0,798,0,300,567,389,110,0,185,2349
243,49,VIHR  ,2,32,FI, , , ,147,121,268,2,2,"valtiotieteiden kandidaatti, hallintosihteeri","1078,80",0,0,0,"839,80",0,0,0,89,0,0,150,"1078,80"
244,49,VIHR  ,2,44,FI, , , ,122,113,235,2,2,"nuorisopÃ¤Ã¤llikkÃ¶, lÃ¤hihoitaja",0,0,0,0,0,0,0,0,0,0,0,0,0
245,49,VIHR  ,2,65,FI, , ,1,248,168,416,3,2,"varavaltuutettu, diplomi-insinÃ¶Ã¶ri","5621,71","80,60",0,0,0,0,"4188,02","998,45","354,64",0,0,0,"5621,71"
246,49,VIHR  ,1,31,FI, , , ,200,141,341,3,2,valtiotieteiden kandidaatti,"1850,53",0,0,0,"810,00",0,"150,00","729,32",0,0,0,"161,21","1933,71"
247,49,VIHR  ,2,44,FI, ,1,1,912,660,1572,12,1,"kansanedustaja, opettaja","7470,95","567,5",0,0,"1727,43",0,"4423,35","632,67",0,0,0,120,"7470,95"
248,49,VIHR  ,2,33,FI, ,1,1,817,547,1364,10,1,"kansanedustaja, diplomi-insinÃ¶Ã¶ri","12265,48","2024,99",0,0,"4481,51",0,4137,"550,77",310,0,0,"761,21","12265,48"
249,49,VIHR  ,2,31,FI, , , ,186,185,371,3,2,"neuropsykiatrinen valmentaja, lastensuojelutyÃ¶ntekijÃ¤",0,0,0,0,0,0,0,0,0,0,0,0,0
250,49,VIHR  ,2,48,FI, , ,1,331,276,607,5,1,"diplomi-insinÃ¶Ã¶ri, kaupunginvaltuutettu","4108,99","1124,51",0,0,"193,08",0,1667,"694,4",310,0,0,120,"4108,99"
251,49,VIHR  ,1,50,FI, , ,1,274,292,566,4,1,"muusikko, valtuutettu",952,0,0,0,0,0,410,434,0,0,0,108,952
252,49,VIHR  ,2,41,FI, , , ,274,230,504,4,1,psykiatrinen sairaanhoitaja,280,130,0,0,150,0,0,0,0,0,0,0,280
253,49,VIHR  ,2,37,FI, ,1,1,298,237,535,4,1,"kansanedustaja, fysioterapeutti",0,0,0,0,0,0,0,0,0,0,0,0,0
254,49,VIHR  ,2,45,FI, , , ,131,165,296,2,2,"ammatillinen opettaja, perheterapeutti",0,0,0,0,0,0,0,0,0,0,0,0,0
255,49,VIHR  ,2,48,FI, , , ,113,129,242,2,2,ammatillinen opettaja,"2078,62","231,67",0,0,"752,27",310,0,"107,88",0,0,0,"676,80","2078,62"
256,49,VIHR  ,2,49,FI, , , ,344,242,586,4,1,"kestÃ¤vÃ¤n kehityksen erityisasiantuntija, ekonomi","3798,36","945,02",0,0,"276,30",0,"474,34","1082,60",300,350,0,"370,10","3798,36"
257,49,VIHR  ,1,43,FI, , ,1,236,190,426,3,1,"kaupunginvaltuutettu, pÃ¤Ã¤toimittaja","2917,30","981,56",0,0,150,0,625,"471,2",0,0,144,"545,54","2917,30"
258,49,VIHR  ,2,41,FI, , ,1,356,289,645,5,1,"aluetoiminnan pÃ¤Ã¤llikkÃ¶, kaupunginvaltuutettu",1764,395,0,0,1000,0,0,185,95,0,0,89,1764
259,49,VIHR  ,2,50,FI, , , ,124,104,228,2,2,"taideterapeutti, kouluttaja - konstterapeut, utbildare",0,0,0,0,0,0,0,0,0,0,0,0,0
260,49,VIHR  ,2,39,FI, , ,1,628,410,1038,8,1,"kaupunginhallituksen vpj, arkkitehti","8436,5","331,67",0,0,"2557,86",0,"3222,53","1602,04","542,45",0,0,"179,95","8436,5"
261,49,VIHR  ,2,41,98, , , ,170,111,281,2,2,terveyskeskuslÃ¤Ã¤kÃ¤ri,0,0,0,0,0,0,0,0,0,0,0,0,0
262,49,VIHR  ,2,37,FI, , , ,121,111,232,2,2,"diplomi-insinÃ¶Ã¶ri, palvelupÃ¤Ã¤llikkÃ¶",0,0,0,0,0,0,0,0,0,0,0,0,0
263,49,VIHR  ,2,28,FI, , , ,319,176,495,4,1,"puolueen nuoriso- ja opiskelijajÃ¤rjestÃ¶n puheenjohtaja, energia-asiantuntija",3292,186,0,0,370,0,1680,372,634,0,0,50,3292
264,49,VIHR  ,2,44,FI, , , ,175,194,369,3,2,"verkkopedagogi, tekniikan lisenssiaatti",0,0,0,0,0,0,0,0,0,0,0,0,0
265,49,VIHR  ,1,39,FI, , , ,152,139,291,2,2,"tekniikan tohtori, ydinenergiatutkija","1354,08","240,60",0,0,220,0,300,"384,48",89,0,0,120,"1354,08"
266,49,VAS   ,2,45,FI, , ,1,454,275,729,6,1,"psykoterapeutti, yksinyrittÃ¤jÃ¤","4132,45","3312,45",0,0,20,0,0,800,0,0,0,0,"4132,45"
267,49,VAS   ,2,34,FI, , , ,211,120,331,3,2,sosiaaliohjaaja,0,0,0,0,0,0,0,0,0,0,0,0,0
268,49,VAS   ,1,66,FI, , ,1,374,140,514,4,1,elÃ¤kelÃ¤inen,0,0,0,0,0,0,0,0,0,0,0,0,0
269,49,VAS   ,2,47,FI, , ,1,195,120,315,2,2,"lastenpsykiatri, ylilÃ¤Ã¤kÃ¤ri",0,0,0,0,0,0,0,0,0,0,0,0,0
270,49,SDP   ,1,52,FI, , ,1,227,138,365,3,1,"ammattiliiton puheenjohtaja, oikeustieteen lisensiaatti","2782,74","1201,74",0,0,371,0,700,420,0,0,0,90,"2782,74"
271,49,SDP   ,1,47,FI, , , ,134,100,234,2,2,"edunvalvontapÃ¤Ã¤llikkÃ¶, valtiotieteiden maisteri",2070,547,0,0,33,0,840,280,0,0,0,370,2070
272,49,SDP   ,2,44,FI, , , ,112,91,203,2,2,ammatillinen erityisopettaja,0,0,0,0,0,0,0,0,0,0,0,0,0
273,49,SDP   ,1,60,98, , ,1,269,48,317,2,1,kirjastovirkailija,0,0,0,0,0,0,0,0,0,0,0,0,0
274,49,SDP   ,2,32,FI, , , ,115,143,258,2,2,viestinnÃ¤n ammattilainen,"1138,18",50,0,0,"228,91",0,"318,75",300,0,137,0,"103,52","1138,18"
275,49,SDP   ,2,52,FI, ,1,1,2855,1501,4356,33,1,kansanedustaja,2824,0,0,0,0,0,2564,260,0,0,0,0,2824
276,49,SDP   ,1,67,FI, , , ,132,121,253,2,2,"valmennuspÃ¤Ã¤llikkÃ¶, elÃ¤kelÃ¤inen",2175,2000,0,0,0,0,0,175,0,0,0,0,2175
277,49,SDP   ,1,66,FI, , ,1,173,99,272,2,2,"KT, opetusneuvos",3500,2900,0,0,0,0,0,600,0,0,0,0,3500
278,49,SDP   ,1,41,98, , , ,383,147,530,4,1,paloturvallisuusasiantuntija,300,0,0,0,0,0,0,0,0,300,0,0,300
279,49,SDP   ,2,67,FI, , , ,175,124,299,2,1,"varatuomari, yrittÃ¤jÃ¤",0,0,0,0,0,0,0,0,0,0,0,0,0
280,49,SDP   ,2,75,FI, , ,1,273,189,462,4,1,"sairaanhoitaja, kÃ¤tilÃ¶","1215,75","881,65",0,0,0,0,"74,40","160,50","99,20",0,0,0,"1215,75"
281,49,SDP   ,1,40,FI, , , ,128,136,264,2,2,"tutkija, filosofian tohtori DPhil","5339,05","1543,76",0,0,"1141,61",0,0,"2052,48",0,0,0,"601,20","5339,06"
282,49,SDP   ,2,36,FI, , , ,201,144,345,3,1,sosiaalityÃ¶ntekijÃ¤ (VTM),0,0,0,0,0,0,0,0,0,0,0,0,0
283,49,SDP   ,2,31,FI, , , ,168,103,271,2,2,"toimistoassistentti, tradenomi",912,29,0,0,0,23,421,189,0,160,0,90,912
284,49,SDP   ,2,62,FI, , ,1,317,154,471,4,1,"johtava talous- ja velkaneuvoja, MMM","870,40",50,0,0,0,3,0,752,0,"65,40",0,0,"870,40"
285,49,SDP   ,2,38,FI, , , ,123,148,271,2,2,"sosiaalityÃ¶ntekijÃ¤ YTM, psykoterapeutti",0,0,0,0,0,0,0,0,0,0,0,0,0
286,49,SDP   ,2,28,FI, , , ,154,113,267,2,2,sairaanhoitaja AMK,"1098,99",0,0,0,123,0,578,"279,19",0,0,0,"118,80","1098,99"
