,Kuntanro,Puolueen/ryhmän nimilyhenne suomeksi,Sukupuoli,Ikä vaalipäivänä,Ehdokkaan kieli,Europarlamentaarikko,Kansanedustaja,Kunnanvaltuutettu,Ennakkoäänet lkm,Vaalipäivän äänet lkm,Äänet yhteensä lkm,Osuus äänistä yht. (%),Valintatieto,Arvo/ammatti/tehtava,Vaalikampanjan kulut yhteensa,Sanoma- ilmaisjakelu- ja aikakauslehdet,Radio,Televisio,Tietoverkot,Muut viestintavalineet,Ulkomainonta,Vaalilehtien esitteiden ja muun painetun materiaalin hankinta,Mainonnan suunnittelu,Vaalitilaisuudet,Vastikeellisen tuen hankintakulut,Muut kulut,Vaalikampanjan rahoitus yhteensa
138,91,VIHR  ,1,51,FI, , , ,216,609,825,3,2,"kaupunginvaltuutettu, kustannuspÃ¤Ã¤llikkÃ¶",7668,1972,0,0,1657,0,2810,330,749,0,0,150,7668
139,91,VIHR  ,2,38,FI, , , ,195,385,580,2,2,"erityisavustaja, valtiotieteiden maisteri","4386,84",300,0,0,402,0,"2963,60","721,24",0,0,0,0,"4386,84"
140,91,VIHR  ,2,54,FI, , , ,316,540,856,3,1,"nÃ¤yttelijÃ¤, yrittÃ¤jÃ¤","2676,74","1008,00",0,0,"360,00",0,0,"558,74",0,0,0,"750,00","2676,74"
141,91,VIHR  ,2,43,FI, , ,1,2986,5855,8841,27,1,apulaiskaupunginjohtaja,"34198,83","2788,15",0,0,"11783,04","8219,72",0,"1390,04","7812,00",0,0,"2205,88","34198,83"
142,91,VIHR  ,1,25,FI, , , ,210,336,546,2,2,arkkitehtuurin ja taloustieteen ylioppilas,"3270,59",134,0,0,740,30,300,"925,28",0,0,"370,23","771,08","3270,59"
143,91,VIHR  ,1,65,FI, , ,1,1469,2767,4236,13,1,"kaupunginvaltuutettu, yrittÃ¤jÃ¤","11561,40",3351,0,0,0,0,6139,0,0,0,"852,40",1219,"11561,40"
144,91,VIHR  ,1,42,FI, , ,1,438,866,1304,4,1,"kaupunginvaltuutettu, toiminnanjohtaja","7411,24","867,50",0,0,"4875,80",0,0,"682,56","161,20",0,0,"824,18","7411,24"
145,91,VIHR  ,2,39,FI, , , ,188,348,536,2,2,pÃ¤Ã¤toimittaja,4689,"927,5",868,0,475,0,1312,754,"302,5",50,0,0,4689
146,91,VIHR  ,2,46,FI, , , ,296,895,1191,4,1,"kaupunginvaltuutettu, liikunnan ja terveystiedon opettaja","4703,24","1801,15",0,0,"590,09",0,1680,"308,80",100,0,0,"223,20","4703,24"
147,91,VIHR  ,1,42,FI, , , ,179,358,537,2,2,"projektipÃ¤Ã¤llikkÃ¶, tekniikan tohtori","6212,14",0,0,0,"2625,84",0,"1589,40","1190,76",0,300,192,"314,14","6212,14"
148,91,VIHR  ,2,29,FI, , , ,246,462,708,2,2,"tyÃ¶llisyysasiantuntija, fÃ¶retagare","5829,58",50,0,0,"574,58",0,3820,"585,20",662,0,0,"137,80","5829,58"
149,91,VIHR  ,2,26,FI, , , ,418,695,1113,3,1,lÃ¤Ã¤kÃ¤ri,16593,150,0,0,7980,0,3782,3456,250,0,0,975,16593
150,91,VIHR  ,2,44,FI, , , ,338,792,1130,3,1,"kaupunginvaltuutettu, valtiotieteiden maisteri","7095,80","1875,86",0,0,"1899,11",0,"1164,80","710,98","744,00","100,00",0,"601,05","7095,80"
151,91,VIHR  ,1,29,98, ,1, ,1712,3146,4858,15,1,"kansanedustaja, valtiotieteiden kandidaatti","22138,62",0,0,0,"2862,43",0,"12556,00","1885,68","806,00","263,91","1350,00","2414,60","22138,62"
152,91,VIHR  ,1,42,FI, , , ,210,288,498,2,2,"filosofian maisteri, opintojohtaja",9766,1266,0,0,440,0,4963,1770,1327,0,0,0,9766
153,91,PS    ,1,23,FI, , , ,73,178,251,1,2,kansanedustajan avustaja,"3359,19","783,68",0,0,"413,45",0,"580,94","1361,12",0,0,0,220,"3359,19"
154,91,PS    ,1,45,FI,1, ,1,2167,3501,5668,17,1,"Euroopan parlamentin jÃ¤sen, filosofian tohtori",0,0,0,0,0,0,0,0,0,0,0,0,0
155,91,PS    ,1,35,FI, , , ,89,252,341,1,2,"oikeustieteen kandidaatti, talouspoliittinen asiantuntija",1463,949,0,0,0,0,165,129,0,0,0,220,1463
156,91,PS    ,2,52,FI, , , ,171,286,457,1,1,"kansanedustajan avustaja, HuK",4140,2540,0,0,180,0,420,1000,0,0,0,0,4140
157,91,PS    ,2,30,FI, , , ,66,230,296,1,2,yrittÃ¤jÃ¤tutkinto,"820,00",0,0,0,0,0,"250,00","440,00",0,0,0,"130,00","820,00"
158,91,PS    ,1,46,FI, ,1, ,562,801,1363,4,1,"filosofian tohtori, puolustusministeri",3930,2618,0,0,253,0,250,220,589,0,0,0,3930
159,91,PS    ,1,30,FI, , , ,65,186,251,1,2,"kansanedustajan avustaja, yhteiskuntatieteiden maisteri",2000,400,0,0,0,500,150,700,0,0,0,250,2000
160,91,PS    ,1,55,FI, ,1,1,491,916,1407,4,1,"kansanedustaja, rikosylikonstaapeli","4371,90","3339,63",0,0,0,0,"415,47","616,80",0,0,0,0,"4371,90"
161,91,PS    ,2,41,FI, , , ,291,744,1035,3,1,"ensihoitaja (AMK), omaishoitaja","1657,23","1205,28",0,0,0,"71,95",0,"160,00",0,0,0,"220,00","1657,23"
162,91,PS    ,1,46,FI, , , ,106,215,321,1,2,yrittÃ¤jÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
163,91,PS    ,1,39,FI, ,1, ,1411,1970,3381,10,1,kansanedustaja,2232,0,0,0,0,0,661,498,0,0,0,1073,2232
164,91,PS    ,1,44,FI, , , ,103,245,348,1,2,"DI, pÃ¤Ã¤toimittaja","5528,34","3612,51",0,0,"1338,68",0,0,"329,15",248,0,0,0,"5528,34"
165,91,KESK  ,2,59,FI, , ,1,916,1077,1993,6,1,"professori, professor",22250,18250,0,0,600,0,0,2000,1400,0,0,0,22250
166,91,KESK  ,2,41,FI, , ,1,467,633,1100,3,1,"kÃ¤tilÃ¶ (AMK), kasvatustieteen maisteri",1190,362,0,0,30,0,0,328,315,5,0,150,1190
167,91,KESK  ,1,71,FI, ,1, ,417,430,847,3,2,"kansanedustaja, professori",18500,13000,0,0,0,0,0,800,4200,0,0,500,18500
168,91,KESK  ,1,50,FI, ,1, ,389,410,799,2,2,maatalous- ja ympÃ¤ristÃ¶ministeri,21650,16383,0,0,1591,0,0,468,2240,200,0,768,21968
169,91,PIR   ,1,44,FI, , , ,421,957,1378,4,1,"ydinfysiikan tohtori, toimitusjohtaja",4000,0,0,0,2300,0,1400,300,0,0,0,0,4000
170,91,LIBE  ,1,34,FI, , , ,158,402,560,2,2,"yrittÃ¤jÃ¤, Senior Manager",2000,0,0,0,200,0,1800,0,0,0,0,0,2000
171,91,LIBE  ,1,27,FI, , , ,80,207,287,1,2,diplomi-insinÃ¶Ã¶ri,50,0,0,0,0,0,0,0,0,0,0,50,50
172,18,PS    ,1,78,FI, , , ,17,18,35,16,2,"elÃ¤kelÃ¤inen, yrittÃ¤jÃ¤",0,0,0,0,0,0,0,0,0,0,0,0,0
173,18,PS    ,2,53,FI, , , ,12,15,27,12,2,vastusvalmistaja,0,0,0,0,0,0,0,0,0,0,0,0,0
174,18,PS    ,1,48,FI, , ,1,11,27,38,17,1,koneenkuljettaja,0,0,0,0,0,0,0,0,0,0,0,0,0
175,18,VIHR  ,2,43,FI, , , ,11,22,33,15,2,yrittÃ¤jÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
176,18,VIHR  ,2,46,FI, , , ,8,14,22,10,2,ammatillinen erityisopettaja,0,0,0,0,0,0,0,0,0,0,0,0,0
177,18,VIHR  ,2,41,FI, , , ,10,32,42,19,1,perheohjaaja,0,0,0,0,0,0,0,0,0,0,0,0,0
178,18,VIHR  ,2,45,FI, , ,1,23,46,69,31,1,luokanopettaja,0,0,0,0,0,0,0,0,0,0,0,0,0
179,18,SDP   ,2,46,FI, , , ,37,62,99,45,1,operaattori,783,250,0,0,11,0,200,150,0,120,0,52,783
180,18,SDP   ,1,22,FI, , , ,14,20,34,15,1,kuljettaja,0,0,0,0,0,0,0,0,0,0,0,0,0
181,18,SDP   ,2,28,FI, , , ,15,31,46,21,1,terveydenhoitaja AMK,0,0,0,0,0,0,0,0,0,0,0,0,0
182,18,SDP   ,2,46,FI, , , ,6,11,17,8,2,"prosessin valvoja, pÃ¤Ã¤luottamusmies",0,0,0,0,0,0,0,0,0,0,0,0,0
183,18,SDP   ,2,52,SV, , , ,6,11,17,8,2,"elÃ¤kelÃ¤inen, eurooppatavaramerkkiasiamies",0,0,0,0,0,0,0,0,0,0,0,0,0
184,18,SDP   ,1,42,FI, , , ,18,74,92,42,1,insinÃ¶Ã¶ri,0,0,0,0,0,0,0,0,0,0,0,0,0
185,18,SDP   ,2,28,FI, , ,1,21,45,66,30,1,"toiminnanjohtaja, yhteisÃ¶pedagogi",0,0,0,0,0,0,0,0,0,0,0,0,0
186,18,SDP   ,2,47,FI, , , ,25,22,47,21,1,toiminnanjohtaja/ esh,0,0,0,0,0,0,0,0,0,0,0,0,0
187,18,SDP   ,1,53,FI, , ,1,42,66,108,49,1,"liikunnan lehtori, pÃ¤Ã¤luottamusmies",0,0,0,0,0,0,0,0,0,0,0,0,0
188,18,KD    ,2,52,FI, , , ,1,13,14,6,2,tradenomi,0,0,0,0,0,0,0,0,0,0,0,0,0
189,18,KD    ,1,66,FI, , , ,6,8,14,6,2,"maisemanhoitaja, elÃ¤kelÃ¤inen",0,0,0,0,0,0,0,0,0,0,0,0,0
190,18,KD    ,1,60,FI, , , ,15,36,51,23,1,kiinteistÃ¶nhoitaja,0,0,0,0,0,0,0,0,0,0,0,0,0
191,18,KOK   ,1,54,FI, , ,1,8,14,22,10,2,isÃ¤nnÃ¶itsijÃ¤-asiamies,0,0,0,0,0,0,0,0,0,0,0,0,0
192,18,KOK   ,1,61,FI, , , ,7,28,35,16,1,diplomimerkonomi,0,0,0,0,0,0,0,0,0,0,0,0,0
193,18,KOK   ,2,49,FI, , ,1,8,16,24,11,2,"terveydenhoitaja YAMK, hoitotyÃ¶nesimies",0,0,0,0,0,0,0,0,0,0,0,0,0
194,18,KOK   ,2,56,FI, , , ,16,9,25,11,2,"HTM, hallintojohtaja",0,0,0,0,0,0,0,0,0,0,0,0,0
195,18,KOK   ,1,36,FI, , , ,9,34,43,19,1,raidemies,0,0,0,0,0,0,0,0,0,0,0,0,0
196,18,KOK   ,1,49,FI, , , ,7,5,12,5,2,autonkuljettaja,0,0,0,0,0,0,0,0,0,0,0,0,0
197,18,KOK   ,1,38,FI, , ,1,14,23,37,17,1,isÃ¤ntÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
198,18,KOK   ,1,49,FI, , , ,10,21,31,14,2,"komentajakapteeni, rajaturvallisuusasiantuntija",0,0,0,0,0,0,0,0,0,0,0,0,0
199,18,KOK   ,1,61,FI, , , ,17,16,33,15,1,yrittÃ¤jÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
200,18,KOK   ,2,34,FI, , , ,4,17,21,9,2,"yhteistÃ¶pedagogi, koulutussuunnittelija",0,0,0,0,0,0,0,0,0,0,0,0,0
201,18,KOK   ,1,51,FI, , ,1,45,80,125,57,1,yrittÃ¤jÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
202,18,KOK   ,1,62,FI, , ,1,29,32,61,28,1,"projektipÃ¤Ã¤llikkÃ¶, DI",0,0,0,0,0,0,0,0,0,0,0,0,0
203,18,KOK   ,1,55,FI, , ,1,20,48,68,31,1,seurakuntamestari,0,0,0,0,0,0,0,0,0,0,0,0,0
204,18,KESK  ,2,35,FI, , , ,11,25,36,16,1,psykiatrinen sairaanhoitaja,0,0,0,0,0,0,0,0,0,0,0,0,0
205,18,KESK  ,1,26,FI, , , ,3,5,8,4,2,kirvesmies,0,0,0,0,0,0,0,0,0,0,0,0,0
206,18,KESK  ,2,48,FI, , , ,10,8,18,8,2,farmaseutti,0,0,0,0,0,0,0,0,0,0,0,0,0
207,18,KESK  ,1,69,FI, , , ,3,8,11,5,2,"putkiurakoitsija, elÃ¤kelÃ¤inen",390,190,0,0,0,0,0,200,0,0,0,0,390
208,18,KESK  ,2,43,FI, , ,1,40,55,95,43,1,"yrittÃ¤jÃ¤, viljelijÃ¤",0,0,0,0,0,0,0,0,0,0,0,0,0
209,18,KESK  ,1,22,FI, , , ,10,5,15,7,2,"opiskelija, myyjÃ¤",0,0,0,0,0,0,0,0,0,0,0,0,0
210,18,KESK  ,1,40,FI, , , ,19,28,47,21,1,myyntipÃ¤Ã¤llikkÃ¶,0,0,0,0,0,0,0,0,0,0,0,0,0
211,18,KESK  ,2,36,FI, , , ,22,90,112,51,1,luokanopettaja,0,0,0,0,0,0,0,0,0,0,0,0,0
212,18,KESK  ,1,21,FI, , , ,18,22,40,18,1,yrittÃ¤jÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
213,18,KESK  ,1,36,FI, , , ,2,12,14,6,2,vuokraamoesimies,0,0,0,0,0,0,0,0,0,0,0,0,0
214,18,KESK  ,1,20,FI, , , ,10,25,35,16,1,yrittÃ¤jÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
215,18,KESK  ,1,34,FI, , , ,6,15,21,9,2,"yrittÃ¤jÃ¤, rakennusmies",0,0,0,0,0,0,0,0,0,0,0,0,0
216,18,KESK  ,2,48,FI, , , ,10,16,26,12,2,taloussuunnittelija,0,0,0,0,0,0,0,0,0,0,0,0,0
217,18,KESK  ,2,73,FI, , , ,44,29,73,33,1,"elÃ¤kelÃ¤inen, yo-merkonomi",0,0,0,0,0,0,0,0,0,0,0,0,0
218,18,KESK  ,2,58,FI, , , ,17,52,69,31,1,mielenterveyshoitaja,0,0,0,0,0,0,0,0,0,0,0,0,0
219,18,VAS   ,1,39,FI, , ,1,19,31,50,23,1,teollisuustyÃ¶ntekijÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
220,18,VAS   ,1,60,FI, , , ,9,12,21,9,2,"toimittaja, elÃ¤kelÃ¤inen",15,0,0,0,0,0,0,0,0,15,0,0,15
221,18,VAS   ,2,44,FI, , ,1,17,21,38,17,2,"FM, kielten opettaja",0,0,0,0,0,0,0,0,0,0,0,0,0
222,49,KOK   ,1,19,FI, , , ,79,281,360,3,2,ylioppilas,"897,61",0,0,0,"301,21",0,0,"446,4",0,0,0,"150,0","897,61"
223,49,KOK   ,2,44,FI, , ,1,193,637,830,7,1,"yrittÃ¤jÃ¤, tanssinopettaja","2290,33","959,42","0,00","0,00","0,00","0,00","0,00","1196,35","0,00","0,00","0,00","134,56","2290,33"
224,49,KOK   ,2,54,FI, , ,1,75,299,374,3,2,"KM, perusop. aluepÃ¤Ã¤llikkÃ¶",1740,1180,0,0,0,0,0,560,0,0,0,0,1740
225,49,KOK   ,1,28,FI, , , ,288,731,1019,8,1,"ekonomisti, VTM",1097,0,0,0,410,0,0,270,0,217,0,200,1097
226,49,KOK   ,1,35,FI, , , ,43,165,208,2,2,"kehitys- ja markkinointijohtaja, KTM",0,0,0,0,0,0,0,0,0,0,0,0,0
227,49,KOK   ,2,36,FI, , , ,66,174,240,2,2,"koulutussuunnittelija, KM",0,0,0,0,0,0,0,0,0,0,0,0,0
228,49,KOK   ,1,42,FI, , , ,79,179,258,2,2,"FM, opettaja","1484,65",0,0,0,"585,65",0,0,899,0,0,0,0,"1484,65"
229,49,KOK   ,1,51,FI, , , ,105,374,479,4,1,DI,0,0,0,0,0,0,0,0,0,0,0,0,0
230,49,KOK   ,1,46,SV, , ,1,77,278,355,3,2,"KTM, johdon konsultti",0,0,0,0,0,0,0,0,0,0,0,0,0
231,49,KOK   ,1,49,FI, , , ,58,250,308,2,2,"account manager, yrittÃ¤jÃ¤",0,0,0,0,0,0,0,0,0,0,0,0,0
232,49,KOK   ,2,56,FI, , ,1,213,436,649,5,1,"yrittÃ¤jÃ¤, valt.yo","11114,05","3164,00",0,0,"709,22",0,"2628,72","2345,11","1909,00",0,0,358,"11114,05"
233,49,KOK   ,2,50,FI, , ,1,842,1291,2133,17,1,"KTM, vientijohtaja","10273,69","4227,19",0,0,"120,00",0,"2997,80","816,00","640,00",0,0,"1472,70","10273,69"
234,49,KOK   ,2,55,FI, , , ,84,215,299,2,2,lakimies,1110,607,0,0,0,0,0,503,0,0,0,0,1110
235,49,KOK   ,1,68,FI, , , ,112,144,256,2,2,"johdon konsultti, kirjailija",17172,8834,539,0,0,0,0,5205,0,1040,0,1554,17174
236,49,KOK   ,2,58,FI, , ,1,407,397,804,6,1,DI,"15080,01","2006,09",0,0,0,"152,54","2628,72","7668,46","2269,20",0,0,"355,00","15080,01"
237,49,KOK   ,2,28,FI, , ,1,271,536,807,6,1,arkkitehti,1400,0,0,0,0,400,0,900,0,0,0,100,1400
238,49,KOK   ,2,58,FI, , , ,98,201,299,2,2,"toiminnanjohtaja, MBA",230,0,0,0,130,0,0,100,0,0,0,0,230
239,49,KOK   ,2,40,FI, , ,1,209,506,715,6,1,"KM, luokanopettaja","8922,45","1740,67",0,0,0,0,"3896,60","1975,18","1040,00",0,0,"270,00","8922,45"
240,49,KOK   ,1,53,FI, , , ,111,203,314,3,2,DI,3000,0,0,0,0,0,2557,0,217,0,0,226,3000
241,49,KOK   ,2,47,FI, , ,1,756,1485,2241,18,1,"LT, erikoislÃ¤Ã¤kÃ¤ri","9894,4",2982,0,0,0,0,5074,"1638,40",0,0,0,200,"9894,4"
242,49,KOK   ,2,51,FI, ,1,1,694,1598,2292,18,1,"kansanedustaja, KTM",633,158,0,0,75,0,0,0,0,0,0,400,633
243,49,KOK   ,1,37,FI, , ,1,86,244,330,3,2,"TkT, robotiikan tutkija","3754,38",0,0,0,"168,18",0,"2706,40","755,8",124,0,0,0,"3754,38"
244,49,KOK   ,1,40,FI, , ,1,243,766,1009,8,1,"OTK, KTM","2073,31","1130,93",0,0,"58,93","91,61",0,510,"281,84",0,0,0,"2073,31"
245,49,KOK   ,1,66,FI, , ,1,442,579,1021,8,1,DI,29981,3084,0,0,860,1628,21092,1023,2054,40,0,200,29981
246,49,KOK   ,2,55,FI, , , ,112,172,284,2,2,"opetusneuvos, kasvatustieteen tohtori","5616,19",0,0,0,0,"1276,70","2556,88","1055,61","527,00",0,0,"200,00","5616,19"
247,49,KOK   ,1,37,SV, , , ,109,130,239,2,2,YrittÃ¤jÃ¤,0,0,0,0,0,0,0,0,0,0,0,0,0
248,49,KOK   ,2,64,FI, , ,1,256,118,374,3,1,"ekonomi, toiminnanjohtaja","3685,96","2343,36",0,0,0,0,0,"597,00","545,60",0,0,200,"3685,96"
249,49,KOK   ,1,37,FI, ,1, ,2011,2507,4518,36,1,ulkomaankauppa- ja kehitysministeri,"8964,13",0,0,0,0,0,"7578,13",1386,0,0,0,0,"8964,13"
250,49,KOK   ,1,72,FI, , , ,197,109,306,2,2,"kunnallisneuvos, toimitusjohtaja","3951,43","3951,43",0,0,0,0,0,0,0,0,0,0,"3951,43"
251,49,KOK   ,2,48,FI, , ,1,425,1179,1604,13,1,"opettaja, KTM","3044,25","1249,75",0,0,580,0,"394,50",710,0,0,0,110,"3044,25"
252,49,KOK   ,1,57,FI, , , ,72,181,253,2,2,"DI, portfolio manager","666,27",0,0,0,"13,25","294,50",0,"158,52",0,0,0,200,"666,27"
253,49,KOK   ,1,50,FI, , ,1,173,344,517,4,1,"asianajaja, diplomi-insinÃ¶Ã¶ri","12195,41","3332,17",0,0,0,0,"5337,04","2364,95","1161,25",0,0,0,"12195,41"
254,49,KOK   ,2,46,FI, , ,1,81,244,325,3,2,hallintojohtaja,1600,0,0,0,0,250,0,950,0,0,0,400,1600
255,49,KOK   ,2,57,FI, , ,1,225,544,769,6,1,"ympÃ¤ristÃ¶taloustieteen maisteri, lehdistÃ¶pÃ¤Ã¤llikkÃ¶","8086,28","5268,72",0,0,300,0,0,"1387,56",930,200,0,0,"8086,28"
256,49,KOK   ,1,64,FI, , ,1,163,189,352,3,2,"toimitusjohtaja, kiinteistÃ¶neuvos","2562,20","248,00",0,0,0,"995,00","250,00","719,20","300,00",0,0,50,"2562,20"
257,49,KOK   ,2,32,FI, , , ,91,350,441,4,1,"rakennusinsinÃ¶Ã¶ri, osastopÃ¤Ã¤llikkÃ¶","15534,98","8007,63",0,0,"33,80",3500,0,"1838,55",840,60,0,1255,"15534,98"
258,49,KOK   ,2,20,FI, , , ,154,462,616,5,1,opiskelija,"1674,94","680,90",0,0,"421,53",0,0,"293,51",279,0,0,0,"2106,94"
259,49,KOK   ,2,44,FI, , , ,64,222,286,2,2,"palvelupÃ¤Ã¤llikkÃ¶, ITS","1956,50","396,8",0,0,0,0,398,"961,7",0,0,0,200,"1956,50"
260,49,KOK   ,1,35,FI, , , ,105,241,346,3,2,"DI, LVI-projektipÃ¤Ã¤llikkÃ¶",0,0,0,0,0,0,0,0,0,0,0,0,0
261,49,KOK   ,1,60,FI, , , ,82,263,345,3,2,"DI, turvallisuuskouluttaja",0,0,0,0,0,0,0,0,0,0,0,0,0
262,49,KOK   ,1,70,FI, , ,1,167,141,308,2,2,"ylikomisario, kaupunginvaltuutettu",2100,0,0,0,0,0,1200,400,300,0,0,200,2100
263,49,KOK   ,1,68,FI, , ,1,349,331,680,5,1,arkkitehti,10239,1203,0,0,0,0,0,8836,0,0,0,200,10239
264,49,KOK   ,2,52,FI, , , ,61,204,265,2,2,"TtM, koulutuspÃ¤Ã¤llikkÃ¶",1300,500,0,0,0,0,0,700,0,0,0,100,1300
265,49,KOK   ,1,55,FI, ,1, ,690,951,1641,13,1,"kansanedustaja, rikosylikomisario","901,96","701,96",0,0,0,0,0,0,0,0,0,200,"901,96"
266,49,KOK   ,1,53,FI, , ,1,222,365,587,5,1,"ylilÃ¤Ã¤kÃ¤ri, kaupunginhallituksen pj",0,0,0,0,0,0,0,0,0,0,0,0,0
267,49,KOK   ,2,35,FI, , , ,70,196,266,2,2,"pÃ¤Ã¤sihteeri, YTM","1768,68","592,52",0,0,"739,10",0,0,"283,96",0,0,0,"153,10","1768,68"
268,49,KOK   ,1,40,FI, , , ,101,228,329,3,2,"toimitusjohtaja, DI",0,0,0,0,0,0,0,0,0,0,0,0,0
269,49,KOK   ,2,72,FI, , ,1,371,225,596,5,1,fysioterapeutti,"3225,36","1414,60",0,0,"18,60",0,0,682,"223,2",0,0,"886,96","3225,36"
270,49,KOK   ,1,23,FI, , ,1,361,804,1165,9,1,"kaupunginvaltuutettu, tiedotussihteeri","5493,8",0,0,0,600,0,"3885,47","708,33",0,300,0,0,"5493,8"
271,49,KOK   ,2,40,FI, , , ,82,279,361,3,2,"DI, operatiivinen johtaja","820,27",200,0,0,0,"116,07",0,"379,2",0,0,0,125,"820,27"
272,49,KOK   ,2,56,FI, , ,1,174,327,501,4,1,asianajaja,"2846,86","105,00",0,0,0,0,0,"2566,86","175,00",0,0,0,"2846,86"
273,49,KD    ,2,53,FI, , , ,77,111,188,1,2,"kirjailija, TV-tuottaja",0,0,0,0,0,0,0,0,0,0,0,0,0
274,49,KD    ,1,64,FI, , , ,81,107,188,1,2,toiminnanjohtaja,"1805,92","492,75","400,00",0,0,"342,77",0,"378,20","192,20",0,0,0,"1805,92"
275,49,KD    ,2,64,FI, , ,1,204,219,423,3,1,"yleislÃ¤Ã¤ketieteen erikoislÃ¤Ã¤kÃ¤ri, kaupunginvaltuutettu","6571,30","1164,41",0,0,"233,14",0,"2609,27","2242,31","134,40","187,77",0,0,"6571,30"
276,49,KD    ,1,58,FI, ,1,1,515,640,1155,9,1,"kansanedustaja, sosiaalineuvos","7920,36","3167,94",0,0,790,"665,03",410,0,"1354,42",0,0,"1532,97","7920,36"
277,49,VIHR  ,2,33,FI, , , ,69,150,219,2,2,"historian ja yhteiskuntaopin opettaja, filosofian maisteri",500,0,0,0,100,0,0,200,0,0,0,200,500
278,49,VIHR  ,2,47,FI, , ,1,208,565,773,6,1,"valtiotieteiden maisteri, yrittÃ¤jÃ¤",4000,500,0,0,1000,0,1000,1200,300,0,0,0,4000
279,49,VIHR  ,2,27,FI, , , ,95,249,344,3,2,"pÃ¤Ã¤sihteeri, valtiotieteen kandidaatti",1100,0,0,0,0,850,0,0,150,0,0,100,1100
280,49,VIHR  ,2,46,FI, , ,1,698,1469,2167,17,1,"kunta-asioiden pÃ¤Ã¤llikkÃ¶, kaupunginhallituksen varapuheenjohtaja","11380,44","2773,87",0,0,"654,7",0,4145,"1393,2",1240,"1078,67",0,95,"11380,44"
281,49,VIHR  ,2,39,FI, , ,1,84,227,311,2,2,nuorisopÃ¤Ã¤llikkÃ¶,935,0,0,0,0,0,500,280,0,60,0,95,935
282,49,VIHR  ,2,61,FI, , ,1,196,379,575,5,1,"pÃ¤Ã¤sihteeri, valtuuston varapuheenjohtaja",4954,1556,0,0,30,0,2087,1181,0,26,0,74,4954
283,49,VIHR  ,2,40,FI, , ,1,726,1830,2556,20,1,"opettaja, valtuustoryhmÃ¤n puheenjohtaja","4821,31","925,10",0,0,"827,40",0,"1910,0","820,81",0,"78,00",0,260,"4821,31"
284,49,VIHR  ,2,40,FI, , , ,127,270,397,3,1,"terveydenhuollon erikoislÃ¤Ã¤kÃ¤ri, lÃ¤Ã¤ketieteen tohtori","960,36","187,86",0,0,440,0,0,"137,7",0,0,0,"194,8","960,36"
285,49,VIHR  ,2,34,FI, , , ,80,218,298,2,2,"tyÃ¶llisyysasiantuntija, sosiaaliohjaaja",887,65,0,0,318,0,100,172,0,137,0,95,887
286,49,VIHR  ,2,29,FI, , ,1,488,784,1272,10,1,"diplomi-insinÃ¶Ã¶ri, kaupunginvaltuutettu","4464,75","1653,53",0,0,"997,37",0,"1184,8","614,25",0,"14,8",0,0,"4464,75"
287,49,VIHR  ,1,32,FI, , , ,47,180,227,2,2,"luokanopettaja, apulaisrehtori",0,0,0,0,0,0,0,0,0,0,0,0,0
288,49,VIHR  ,2,51,FI, , , ,69,259,328,3,2,"musiikin maisteri, yrittÃ¤jÃ¤",0,0,0,0,0,0,0,0,0,0,0,0,0
289,49,VIHR  ,2,44,FI, ,1,1,391,717,1108,9,1,"kansanedustaja, diplomi-insinÃ¶Ã¶ri","5495,41","2040,09",0,0,"70,12",0,2150,"631,8","508,4",0,0,95,"5495,41"
290,49,VIHR  ,1,53,FI, ,1,1,505,902,1407,11,1,"tekniikan tohtori, kansanedustaja","2230,00",450,0,0,327,0,10,821,0,39,0,583,"2230,00"
291,49,VIHR  ,1,46,FI, , , ,122,430,552,4,1,"muusikko, musiikintekijÃ¤",350,110,0,0,120,0,0,120,0,0,0,0,350
292,49,VIHR  ,2,33,FI, , , ,103,312,415,3,1,fysioterapeutti AMK,0,0,0,0,0,0,0,0,0,0,0,0,0
293,49,VIHR  ,2,41,FI, , , ,61,192,253,2,2,"ammatillinen opettaja, perheterapeutti",0,0,0,0,0,0,0,0,0,0,0,0,0
294,49,VIHR  ,1,35,FI, , , ,86,239,325,3,2,"toiminnanjohtaja, valtiotieteen maisteri","2407,05","155,02",0,0,"263,94","1200,00",0,"788,09",0,0,0,0,"2407,05"
295,49,VIHR  ,2,37,FI, , ,1,63,262,325,3,2,ohjelmistoarkkitehti,0,0,0,0,0,0,0,0,0,0,0,0,0
296,49,VIHR  ,2,45,FI, , , ,44,179,223,2,2,"visuaalinen suunnittelija, lÃ¤hihoitaja",1936,500,0,0,0,100,600,150,"446,40",0,0,"139,60",1936
297,49,VIHR  ,1,39,FI, , ,1,153,248,401,3,1,"toimittaja, kaupunginvaltuutettu",2210,1060,0,0,50,0,430,480,0,0,190,0,2210
